address;victim_fanin;drain_txs;btc_from_victims;first_seen;last_seen
38ikEaNnkBjRLzXwMTpUYHHKFP6FQCTSK7;1;1;0.00019128;07.09.2021;07.09.2021
bc1qn2nj8vd20z4lta5v7c752n7wjh9qd473mnlk2n;1;1;0.00019108;23.11.2021;23.11.2021
bc1qtygdn0na45y7na3mxv3c47f0429eu8hktpjdtj;1;1;0.0001904;10.04.2021;10.04.2021
bc1qq3k5ssfmmng35lerj04x2rppqv4jjfreqgaqrt;1;1;0.000188;05.08.2026;05.08.2026
bc1qlpcfemzkuzdd8r6rpk34zf7c58uedpzzshue5x;1;1;0.00018742;23.12.2022;23.12.2022
bc1qmrd5zdxh4z3t2xu5lu4pvah2tje5wjf7s25w8u;1;1;0.00018653;12.10.2023;12.10.2023
bc1qvzsvch94sgtcenc2rug75r55rcnzh3flr72unm;1;1;0.00018514;08.10.2021;08.10.2021
UNKNOWN:002006c8160e6a0a72dfdcbf2800e489996e6d62;1;1;0.000185;26.02.2023;26.02.2023
bc1q6m9v40pvrmfyy29qh3hnup4nv66yptx6f5glv7;1;1;0.00018285;19.02.2023;19.02.2023
bc1qladwvfjdpn2aqtmsvua275ffrh82enhr6n562t;1;1;0.00018272;26.08.2021;26.08.2021
bc1qwkucz8g4mrh9tlnnf4qc926t0zy5kl8lpdmsc5;1;1;0.0001827;09.10.2021;09.10.2021
UNKNOWN:0020e1a4850e01df3c827121b73a9d8e87c21e6e;1;1;0.00018268;11.11.2022;11.11.2022
bc1qavhhngxznjtz7p44nzhmgyrrastatzg7ufe5va;1;1;0.00018237;28.04.2025;28.04.2025
bc1qyzz97dwpegswm0namcs8d4wwf848ehetwu6sz8;1;1;0.00018229;21.10.2021;21.10.2021
bc1qvfth0k36dy6j9aejvse4n3ht58dq6j8u4nqhfe;1;1;0.00018091;11.08.2023;11.08.2023
bc1qw43u4ap5zjxd6wlpnldyh6ca9xa8p5e3nl0kkj;1;1;0.00018;31.07.2026;31.07.2026
bc1q5lndg4xq4effe6zm8rjvp4vqza59w5xpclqwvq;1;1;0.00018;31.07.2026;31.07.2026
3JiXPWxYPzVczpaApS95qtE3k896XXaTDE;1;1;0.00018;07.12.2021;07.12.2021
bc1qyxtta32wj4fusyyushxt6nkjd4wsh9jqvk9qkl;1;1;0.00018;09.10.2021;09.10.2021
bc1qjvgth4r7ks54g9vj7umzeuv3rq96qsdvq3e42x;1;1;0.00018;31.07.2026;31.07.2026
bc1qnkvwz7z7qc7gvwvt45627kwtlngyy9w022m6wq;1;1;0.00017988;04.11.2023;04.11.2023
UNKNOWN:00207d71d16e525750c9cdccb9ab7c91f3afdb14;1;1;0.00017862;23.11.2021;23.11.2021
3BTZcywZvNxUgqKUkX9wQcuvm2S6FC84we;1;1;0.00017755;18.03.2024;18.03.2024
bc1q3d5pelmj36xddwsnhd7m5qarl96yyvx4zdw6jp;1;1;0.00017636;20.10.2022;20.10.2022
UNKNOWN:00207fcde07530d605907cbbdb92500c77966d3f;1;1;0.00017582;13.06.2023;13.06.2023
UNKNOWN:002088cf763be45e229b13f3475abb2a0f56c88d;1;1;0.00017415;11.10.2021;11.10.2021
bc1q54lk37ttd7dk7mw5mm79kturk0szc373t6um6c;1;1;0.000174;30.11.2021;30.11.2021
bc1q5s47vkctrx2068w54fpp79e5m0z9t02mja7fxc;1;1;0.00017397;16.05.2022;16.05.2022
bc1q4vlcv2n7gwawm3j0lnjyrlhjyphze02rs42dkn;1;1;0.00017377;31.07.2026;31.07.2026
bc1qk0sd9pq7u6jak0qjcvqfxamyy9mxn4efg5sad8;1;1;0.00017325;18.11.2021;18.11.2021
bc1quy7sfutlnpldeway0yugs805newskyu5jjfva5;1;1;0.00017297;27.10.2025;27.10.2025
3E5KhMmgVSq9DatTzZSrQkFsLbwpYdG2xy;1;1;0.00017072;15.08.2023;15.08.2023
bc1q473zqqp5nwq29qfyz8mcu3fpz7vd4xg0deltsw;1;1;0.00017;13.08.2021;13.08.2021
bc1qjzhxmns04j38jfvrtvgjs47myhg97vwtzefwee;1;1;0.00016958;26.09.2024;26.09.2024
bc1qpapzucls88hlcf6pfhdc90ss8kj4us3a0qpp08;1;1;0.00016863;15.05.2022;15.05.2022
bc1qcwwlghqaj8pazlxk9eja900k58lf9x60qzuwgz;1;1;0.00016778;29.08.2021;29.08.2021
bc1q0tz5z5lsdhw0k8pekxmlj9nh2pt4k8770sl43a;1;1;0.0001663;16.03.2023;16.03.2023
bc1q54u0mqls60nwwp387jd5dv48jty2wpr6yxujsx;1;1;0.00016615;08.10.2024;08.10.2024
3K2ZU7uwVrZ9Wus1mgztcUpkXNPwna4BK3;1;1;0.00016563;17.05.2022;17.05.2022
bc1qj5aklq7lx94ylwv4qdtyrtcm3qvrmfwtxwxfjy;1;1;0.00016541;19.04.2023;19.04.2023
bc1q8j6w3a75ug665fal5j5hmc67cghp00zd3pulvx;1;1;0.0001648;21.09.2021;21.09.2021
bc1q3mwznf7d5lt9g4n3n5j9q8lh4qyean78nwtwn7;1;1;0.00016411;03.06.2022;03.06.2022
bc1qc59mva0c6yjprdgk2tcjv3euen6j3vrdclttdt;1;1;0.00016408;10.05.2021;10.05.2021
bc1qdfgx5ep2473wjrdfsmkjq3t8g4r0kgvdakmj5n;1;1;0.00016336;07.08.2026;07.08.2026
bc1q5mvwvcwvm63zx5phk02lzhgu5dt60r7c53k87q;1;1;0.00016248;31.07.2026;31.07.2026
bc1q0a74rt882ee63sh4e7ty2wmcdvs09vge6eehmd;1;1;0.00016162;31.07.2026;31.07.2026
bc1qgnrsedrg8dcjfedrg47khthetmv89q6405hynl;1;1;0.00016159;30.05.2022;30.05.2022
bc1q4ak0xvq5j20lcknvde353e5w3w784e39asm5eq;1;1;0.00016152;04.07.2023;04.07.2023
bc1qwxmma0sgqr2kyrrdp9ckema638qkzflkx44ppa;1;1;0.00016125;29.09.2024;29.09.2024
bc1qhhgsanyyk6urmqhvzuyh8tqtfu5sazrtdljyvd;1;1;0.00016125;29.09.2024;29.09.2024
bc1qj5pepvlrlw6fa05590js7azx40hqgjt87jny0g;1;1;0.00016125;29.09.2024;29.09.2024
bc1qud84eetgk6z3cflfylhalt56ee7g9ngr4v2c0d;1;1;0.00016111;13.08.2023;13.08.2023
bc1qa5gtj3cywsqp0y8qk3w2q58axwjx9r0hgem239;1;1;0.00016034;27.10.2021;27.10.2021
UNKNOWN:0020e0e1c274ee2fa9d278a945ca27ff09e171d4;1;1;0.00016;29.10.2021;29.10.2021
UNKNOWN:00202cfd5051cfbde89593518ee3a830a176b8d9;1;1;0.00016;11.11.2024;11.11.2024
bc1q7ue8sr9z4yugw0m5gwhlv9hgww7f5xmgz7dyym;1;1;0.00015926;14.05.2024;14.05.2024
bc1qtu7hkc3r5rdqecmdhg4hmeq2m23nyg58jldvak;1;1;0.00015756;13.08.2021;13.08.2021
bc1qr78lwgak7tmn4ew6ayxdd467f8jyfen900wrzt;1;1;0.00015708;18.06.2021;18.06.2021
3KyvjoEYExdp2tz4CsqEEtziuiLdBa5vH9;1;1;0.00015691;07.11.2021;07.11.2021
bc1qzs9vnarxar3d84gqmfjhc0qsw6a59np9essh7q;1;1;0.00015656;07.09.2024;07.09.2024
UNKNOWN:00203d16867aae37b2f5e0537f52afc2457e58ac;1;1;0.00015646;11.02.2022;11.02.2022
bc1qn7zsrgt5clnyra55g6ynfp75whehjehs22ytgy;1;1;0.00015637;02.08.2026;02.08.2026
bc1q8vlkaxe25zclp2r8ug7f8cmdmduqxxd45peyxf;1;1;0.00015632;17.02.2022;17.02.2022
bc1qs684u53qaxguc86fdmcee5wpf9czp4l0wlxp4w;1;1;0.00015593;02.05.2025;02.05.2025
bc1q2sw7lpnpgh4vwkhasqytgwr93rtax6s0kr7hcd;1;1;0.00015418;31.07.2026;31.07.2026
345ckUkwhQE8LLvFZU3VS9JoU9y7dtwroi;1;1;0.00015346;26.06.2021;26.06.2021
3JJPzyiayG1dmv18CufpLHBWCdTpizeLMz;1;1;0.00015158;07.11.2021;07.11.2021
bc1qzhakvfvw2sr0ja6zpaucpsppk500u2c9j8l49w;1;1;0.00015;15.04.2022;15.04.2022
3KuLgeMpf1gSjozFpM4Bsx1xF9myYVxtds;1;1;0.00015;19.06.2021;19.06.2021
bc1qxslcw7cdw0d6z0fzk2km66hntfk984xl9kc9ca;1;1;0.00015;13.04.2022;13.04.2022
bc1qzusf7lz3fkfgjev52qevsedw2j52ay99ruvqc0;1;1;0.00015;27.03.2022;27.03.2022
bc1qnctl8ekvwmhpcrqgjs5l2p68pq76g0dc4xvcpn;1;1;0.00015;16.07.2022;16.07.2022
bc1qxqwxta242ercceds8u3jrpzeumcsnxmhtsw73d;1;1;0.00015;11.08.2023;11.08.2023
UNKNOWN:0020352ffc03daf80868d728a825e6a8553487a5;1;1;0.00015;23.02.2023;23.02.2023
39MAP5YqHPKTYTuMGNuDBUqWJfWruf3GHC;1;1;0.00015;16.01.2025;16.01.2025
bc1qatersc8znj0gwku3x6suw2spl5xpzaytxzflrp;1;1;0.00014798;09.07.2023;09.07.2023
bc1q5x2w0v9x80p9k8h3vxr8ukhkp596jq5s28pc8l;1;1;0.0001478;02.02.2022;02.02.2022
bc1qaj923xrs9k8uusws685ljw886ks553fmr6u08y;1;1;0.00014708;05.03.2024;05.03.2024
UNKNOWN:002015aa4475a68b1966547329bd38499d0d0f4f;1;1;0.00014626;17.03.2024;17.03.2024
bc1q9r4tfwl5ul304ny6u4z9ju34syvac8mgw0mqy5;1;1;0.00014625;31.07.2026;31.07.2026
bc1q5nnxnzdyq8j84nkj67jd5mg4hex2tse5xjaqtl;1;1;0.00014466;26.12.2021;26.12.2021
bc1qk6sxq6m4vew5dxcctpmyujsa7xm0eam6p3y06k;1;1;0.00014295;21.10.2021;21.10.2021
UNKNOWN:00205d9982d8c1817b359b95751268e51b5a7ef6;1;1;0.00014291;11.05.2021;11.05.2021
38EpKoW96oWKDAKErpiyJyptNSwgYbfPXR;1;1;0.00014286;05.07.2021;05.07.2021
3GNSMYs3aCakpdgzLyomASUYzaqN8BWtV1;1;1;0.00014046;12.04.2024;12.04.2024
bc1qmhtt32u32j9w4kz853she35vkup4ltw2vuhdfs;1;1;0.00013834;24.10.2021;24.10.2021
bc1qfyykj9zvzq9vd4nz3ux8krnm06w0yjfu5pz3qd;1;1;0.00013795;31.07.2026;31.07.2026
bc1qu7qx8mtq03acgg8wcfrrp25jymqw4q5ahmd4su;1;1;0.00013768;31.08.2023;31.08.2023
1KYHzKAc64JpxyHu1vYToAv6rMMHF4uzvF;1;1;0.00013725;30.04.2022;30.04.2022
bc1qccrrr4l3e04d4jpsjeq4pceplyges7l6kxk54a;1;1;0.00013693;07.09.2024;07.09.2024
bc1qgfqq87288j83x62ywpgpzhkvc32q5n9ags4axv;1;1;0.00013548;31.07.2026;31.07.2026
bc1q436wassa303ntk3930w9j93pw6hwg2d8t9nus6;1;1;0.00013435;16.10.2021;16.10.2021
bc1q7y6xmsjem35dnvq3shd2qcr3t8t7a5se3u4ap0;1;1;0.00013432;20.07.2021;20.07.2021
bc1q7rxq2f47vt3axzaa03nh3acjaqy0sh2n7ykjs3;1;1;0.00013259;07.03.2024;07.03.2024
3N5tvBXpA1XpQmqPgeBNEJ577MbNjnDYVU;1;1;0.00013102;19.03.2022;19.03.2022
bc1qxyyxfhaj7qxkrcg2metpq4rzk4s0vnkag6vglg;1;1;0.00013071;12.07.2021;12.07.2021
bc1q6x87e2hk6jwmeq4pv2w3wgvwkkq9g3qz7y6r6d;1;1;0.00013;11.03.2022;11.03.2022
UNKNOWN:002052d0daccaf8c1436b5d5197aae440ac6ca33;1;1;0.0001298;13.10.2021;13.10.2021
bc1qa9v5gyxy4k30rjj9p755fhxgrs9qq3eaju02ml;1;1;0.0001277;30.10.2021;30.10.2021
bc1qmd0dmzlawd9w2y6u9dwcx24we2nas5nl0rrya9;1;1;0.00012613;16.03.2022;16.03.2022
bc1q08a2g9pef9sy4pd4qtrq4xal80jc9jwzatu938;1;1;0.000125;27.04.2023;27.04.2023
186nreotXn2taSLWnJSV64HsGnLUo8yeqp;1;1;0.000125;10.08.2023;10.08.2023
36oY14EJNiokeEuy7rsTX6ejRWs57Lcbix;1;1;0.00012292;30.11.2025;30.11.2025
bc1qxx3etmnzxnl3y25jvqjcucd70m4vseshyy4ukl;1;1;0.00012208;17.12.2024;17.12.2024
3Jshx77NaLATtgRzzRV12GPfrhpj4dFTFh;1;1;0.00012101;20.04.2022;20.04.2022
bc1qc7stkhwcyath4kc6h8f93sjyte40dp4nsn3wtm;1;1;0.00012003;06.02.2022;06.02.2022
33HPgq31M2nne1HbsTVRmex8i4mNSuLCMD;1;1;0.00012;03.05.2025;03.05.2025
3D8cqiLaGBLcC7pC7XnBB88cGvXZ2V63Dq;1;1;0.00012;14.01.2022;14.01.2022
bc1q38mrgkf680zp40274h52pk73755pz4yc9ja046;1;1;0.00012;25.03.2022;25.03.2022
bc1qxgr84jxtpj5mmnn4jxfjd5uuky4pfcfxdv23ny;1;1;0.00012;26.03.2022;26.03.2022
3Q6KoU6MhGtoE8v5QVxSZaqBWWwecdVBpp;1;1;0.00011889;13.02.2022;13.02.2022
34eeQFAZJxuh9cTTicPKRB9Ywhb25huNUK;1;1;0.00011889;26.02.2022;26.02.2022
3PqJ73rrTVSuqTjwohczkgjEz5WVpmzK9j;1;1;0.0001183;26.09.2021;26.09.2021
bc1qv9x0007pzwfunzefm9l7ryex843wuzd5fzlhzm;1;1;0.00011794;14.11.2025;14.11.2025
UNKNOWN:002022232942c5be3c7e70eebaac44d25351a27c;1;1;0.00011454;19.01.2022;19.01.2022
bc1qend9p3lyl5an33p0cshspwpf6s2nphldnk25jr;1;1;0.00011265;31.07.2026;31.07.2026
bc1qhyslfungnd6cxhgsm7n3u7pwwejwulgh0vfvv4;1;1;0.00011217;04.10.2021;04.10.2021
bc1qwy2ms3dlfg25cn6lr8waqdcyc6ytk446330fdl;1;1;0.00011194;31.07.2026;31.07.2026
bc1q7equvh79elxv07clhnc3c00n2e6tvya7czenek;1;1;0.00011133;31.07.2026;31.07.2026
3G3qm4hHJcR1uACMua3DV8U6s97T43wP2z;1;1;0.0001113;11.03.2022;11.03.2022
bc1qpmfrh7fphz5rdcun9ja5j73mh242fppjxun4fs;1;1;0.00011111;16.07.2025;16.07.2025
UNKNOWN:0020e03e84ad755a6d5d2e421b783784f9763d06;1;1;0.00011111;31.05.2022;31.05.2022
13G75XzbSaUZvC3gnANw1LYmi3rgiTHfkK;1;1;0.0001111;23.04.2022;23.04.2022
UNKNOWN:0020cf22a4060d3380694e0455d6c5524123ac73;1;1;0.00011;06.02.2022;06.02.2022
3JvBvRuBfYvB6MjzMornj9EQpxhq9W7vXP;1;1;0.00011;01.06.2022;01.06.2022
3BGbP6AygnrGp4jT7xAXt7s8Mbkud27JhM;1;1;0.00010995;01.05.2021;01.05.2021
1Kmy7ko3mfyN7985eUyUAc7hZ9BmhNme8v;1;1;0.00010983;28.03.2021;28.03.2021
bc1qpa3s865dyqkvzz6jqhwzpr3rjc2xp65zzujxta;1;1;0.00010907;11.03.2022;11.03.2022
3FHyu73WmjgVdWx3f4gwXsuq6yEU9X7cz6;1;1;0.000108;25.01.2022;25.01.2022
bc1qu7pggjjyegyce37589qur8xnu0z52jkhvqx38m;1;1;0.00010784;05.11.2025;05.11.2025
bc1qynpdknwsmqf62q28dvscq5hn5j4y9sevjqjtwq;1;1;0.00010688;30.01.2025;30.01.2025
bc1q2amjrhsfku0rft33ln2f0f92hs6gvk2npztexv;1;1;0.00010642;24.07.2023;24.07.2023
bc1qluzey2j4nkqpcmd37uyewl4fn87hawqa5d8fdx;1;1;0.00010639;28.01.2022;28.01.2022
bc1qqz2063rr6phj6ryhf7dqlt4hvz89syy62vz07x;1;1;0.00010597;09.02.2024;09.02.2024
bc1qsx747n52kfx0nmkjy4ngq96yusxej2d8klqmn3;1;1;0.000105;21.11.2021;21.11.2021
bc1qdthqjd78frldrzspqlh5zmr42fl9qtz6m69q64;1;1;0.00010392;07.02.2025;07.02.2025
bc1q4q6djdmfj4fqgv44pg2gm5q6ja4y8lf27cqrke;1;1;0.00010376;24.08.2021;24.08.2021
bc1qk6hwlpjz46sgkhr2ev2ru8m476dekmeyr6008r;1;1;0.00010304;02.10.2021;02.10.2021
bc1qunqajps4elc78m8fq7s7nglc6x80j49exheq78;1;1;0.0001025;05.08.2026;05.08.2026
bc1qk8y00y6vztlzgy7v4wsyqr9k0kl4vlwr6qm53m;1;1;0.00010095;31.07.2026;31.07.2026
3HRxJzpUkeFyWJNUvA6BwVUFuYdZ3nSpZo;1;1;0.00010074;11.12.2022;11.12.2022
bc1qjgq0tafphvtzzn529kesz0c6f2nnqrj8sw53qa;1;1;0.0001;08.03.2022;08.03.2022
bc1q2frdrzcxdtlk5wm4w72umcuphq8007u68hwk7l;1;1;0.0001;14.08.2023;14.08.2023
bc1qh5gwrxcg6pqe8rxhfpwtsl2pmqupg8ph7sav9e;1;1;0.0001;03.04.2025;03.04.2025
bc1q2dgr69twu24d8cmgm59z9gm0mymeesvqcsl6ut;1;1;0.0001;18.05.2024;18.05.2024
bc1q2a7gq3yt72gyffensa3h5dd9n9td526je5vft6;1;1;0.0001;29.11.2022;29.11.2022
bc1qnyywu8gkjfpryhrlrc0nmmr7g8887raqnmt0zl;1;1;0.0001;19.01.2023;19.01.2023
bc1qjt4rfrea5u6je2vhj4auej5wv75f30pl9w69rz;1;1;0.0001;12.12.2022;12.12.2022
bc1q2slydd6ynex7y5q4r7u7fc0yatjuvs3c9fx3yc;1;1;0.0001;13.07.2023;13.07.2023
bc1qp9qdg8r9z4dvt34xftzxlv9cg82l3cljyhksys;1;1;0.0001;16.08.2024;16.08.2024
3KGeA6yCJBgPcrVuZCEpKWD56DNiehe25j;1;1;0.0001;16.09.2023;16.09.2023
3HyT6G6TbMWXFjzegvSY8Krda4adjvPED1;1;1;0.0001;18.02.2022;18.02.2022
bc1qgh8qwvglyncez70kttsvu0zy7kkkq33s7mvzaf;1;1;0.0001;15.07.2022;15.07.2022
3J7CAmd4R9uY2AVvNakS46fKeYTf412wyD;1;1;0.0001;18.02.2024;18.02.2024
bc1q2yhykwlnxfh9wayy7rm3smac5s25pjfe8xwlsm;1;1;0.0001;13.06.2022;13.06.2022
UNKNOWN:002029189caf55a2d720458fbd017be07d12d0d5;1;1;0.0001;18.11.2021;18.11.2021
bc1q66zuwpa45t76rt7vqvur69ht2t9xcua69se0ww;1;1;0.0001;11.05.2022;11.05.2022
bc1qpwj9trm8hczw4u7frsyc9uyhshyffz0m6qduvm;1;1;0.0001;10.01.2023;10.01.2023
bc1qa0z7096xk4qvsjg0yttwkujqy7rq7wdmvk4hy4;1;1;0.0001;01.08.2026;01.08.2026
bc1qrw0p45kp797ewaccyysyutp8squg938unqgg46;1;1;0.0001;31.07.2021;31.07.2021
bc1qcr5h4cgjv8d65dvvvgvjhv84tq086ulteaqxh7;1;1;0.0001;20.02.2022;20.02.2022
bc1qtt04zfgjxg7lpqhk9vk8hnmnwf88ucwww5arsd;1;1;0.0001;23.10.2022;23.10.2022
3AgfxfhPjydNgPPxxdU2ceHysqEAErCW6v;1;1;0.0001;08.11.2023;08.11.2023
UNKNOWN:0020e9e40e41f4c7e33d7de48fe404270cd29576;1;1;0.0001;13.11.2021;13.11.2021
bc1q45w2g0q2cprsa4v7y5hj6909ck7jryqmtrh28a;1;1;0.0001;16.09.2021;16.09.2021
bc1qmfc40gzw35f28tm5pr6xj8fav425dhp524nrmr;1;1;0.0001;28.09.2021;28.09.2021
bc1qd3may4t8ww9s5n04jgpxtvydga3537tfdcgqhs;1;1;0.0001;06.09.2025;06.09.2025
bc1q3zp79af63k753wluhssylqd6hx7z7t5fqxhk50;1;1;0.0001;20.01.2024;20.01.2024
bc1qmwkvap3a2l90ktad0nq0v9e92pt3uatzkapssw;1;1;0.0001;26.03.2022;26.03.2022
bc1qht54tljfmz875trlfafkzdf5ufw2mt9xaqcywk;1;1;0.0001;24.11.2021;24.11.2021
33EGGBP9LHDnasnDgdZRn34Y5rxcTcndqH;1;1;0.0001;07.07.2022;07.07.2022
bc1q8wf32zdxlgt6hwtzek99896ynhpk27a4w9pa0l;1;1;0.0001;03.04.2021;03.04.2021
bc1q6zh80nqamqkwpc0whpc30pec6nvrskmaq0x8t2;1;1;0.0001;03.12.2022;03.12.2022
bc1qznc2ua24wvd5zlqd6323f5vmjk9xy64vev5qve;1;1;0.0001;31.07.2026;31.07.2026
bc1qan8808k6tzuel94sskevqluzaqzz4gyypprmtz;1;1;0.0001;18.03.2024;18.03.2024
bc1q9zdeg4y6m3vpwej2rme98zf43e65nyh6q70rmw;1;1;0.0001;21.08.2021;21.08.2021
bc1q63d7wdy6m9gkcgpmjp6af2zjmauwz8j9xd2s3n;1;1;0.0001;10.03.2022;10.03.2022
bc1q7lkanghlftdyk4cyk7awdnkgj832lrktprscaj;1;1;0.0001;08.08.2025;08.08.2025
bc1qpnntdnz36f08wtmlgur76yg0ngejn9txrqm5fz;1;1;0.0001;16.07.2022;16.07.2022
bc1q8vc2mkcgl9admu08um2tgdywsakw2cxsuyes7w;1;1;0.0001;08.08.2021;08.08.2021
bc1qf942up2cacwdxh2vtxwmpaznj3sqaylv9857eh;1;1;0.0001;07.01.2025;07.01.2025
bc1qtcdeyn4auq3wlct8z2xs4hmackccynu32wta2l;1;1;0.0001;16.03.2024;16.03.2024
bc1qhscmldr0x458m2dwsuya9rrr0p6hnzutwk7yuj;1;1;0.0001;06.09.2025;06.09.2025
bc1q7nl078nfwpz8f3qhzk6uud9z02s62wqre54tp9;1;1;0.0001;31.07.2026;31.07.2026
bc1qxdrju4g4ma6t5arsyjmsu4jvenwrxezrxslase;1;1;0.0001;15.05.2022;15.05.2022
bc1qha7l05jyefy4c9mgwhxrhgwl05zqm2kw8ef3sl;1;1;0.0001;02.05.2025;02.05.2025
3N4F4aG1iVmk3Gp9MCDy9mvM5JGStvLRhA;1;1;0.0001;10.06.2025;10.06.2025
bc1qsdjhtxx08esuxuca7hsc7jywxyn5wuemucgxka;1;1;0.0001;30.03.2025;30.03.2025
3K8MxCmj6cQfTWGB55Z3iHKyzDTGzsRihw;1;1;0.0001;08.07.2023;08.07.2023
37tAXLavu9dmgEfSAYW4d1w4nquZVRmgMj;1;1;0.0001;06.06.2021;06.06.2021
bc1qnfnk9gfpw5hk4uxm4j2k5tjyep7995s69t77c6;1;1;0.0001;31.07.2026;31.07.2026
bc1q7203zc9vwerevl0v36q94s8mn8xt0agxtzd0w8;1;1;0.0001;25.03.2022;25.03.2022
bc1qxfwwzptg5732smw2sxv7xu4dee0kmxlr2dp929;1;1;0.0001;22.07.2023;22.07.2023
bc1qrcj7n2j3xmrcudaezl43ta8ac0fv66l4m8q6sd;1;1;0.0001;31.07.2026;31.07.2026
bc1qj2l43sw98h94nphw9ehw4kvezl9dc796ga09lp;1;1;0.0001;26.03.2022;26.03.2022
1H8jDyCkqQWnokDTqM5LK7GTmSdYqe5NpJ;1;1;0.0001;15.11.2021;15.11.2021
bc1qn5swtgz30pf55xrz8k3testxlfkkp4wwxnmtkw;1;1;0.0001;28.07.2022;28.07.2022
bc1qsx4g2ypt5wfl8fv00ztpd4wmpx932xz8cxkz6y;1;1;0.0001;15.02.2022;15.02.2022
bc1qmv4x6eacq7m7h5zsa4nhsjcxzh30ke4wu4znds;1;1;0.0001;08.03.2022;08.03.2022
1EZciyGDQhzRZCBow8zrCWHsoGeRPLWAhx;1;1;0.0001;06.01.2025;06.01.2025
bc1qc596w07q3cgug7x2mueqtugfw3564rhwx7d2ja;1;1;0.0001;01.12.2024;01.12.2024
bc1q7c4ffp6q4ct406eudjqmenas9uvlsd7xhzzu22;1;1;0.0001;06.07.2022;06.07.2022
UNKNOWN:0020c3c4772168b6a47e9c9d51e106f66c345d15;1;1;0.0001;21.03.2024;21.03.2024
bc1q7a4mskww2azzyxkut7uxv03qgxxrd6ky5ty423;1;1;0.0001;09.03.2022;09.03.2022
bc1qva3aeenfhqmcgtlqx7q0v74n50jyavwhml4dct;1;1;0.0001;17.05.2025;17.05.2025
bc1qdx763mk8f62v0tug9z3pd2adzluxrgrvaymk56;1;1;0.0001;28.08.2021;28.08.2021
1CsL3EFA1VSWyHqEFr47GNvZadtwQytVb4;1;1;0.0001;14.11.2021;14.11.2021
3KGiwqm7ogbhjNvrh5xb7wv1RSwZdRNvEj;1;1;0.0001;24.11.2024;24.11.2024
bc1ql6dfwsamdrcjf2gnu8afszxvzhk8tul36gruj2;1;1;0.0001;28.07.2025;28.07.2025
38BbwghuBkxj2udmUkUPw896EEkP6ZG3UN;1;1;0.0001;11.10.2021;11.10.2021
bc1q5rzwv23dhdugpf30pzxgz3k44vfemf9ukvc86s;1;1;0.0001;12.05.2024;12.05.2024
bc1ql9txzumjcgtekkhewmj0tvvsd3tzkykpe78qnw;1;1;0.0001;09.12.2023;09.12.2023
3AxVQZScxirrnq47yn81uBFeLSXLEwjrtD;1;1;0.0001;20.06.2022;20.06.2022
3FKcSUW7wsFwxsD2aNBSWTdrSXv5tbFs19;1;1;0.0001;30.08.2021;30.08.2021
UNKNOWN:00209f51d24329185925b32ade0171ea2a9fd8dd;1;1;0.0001;10.07.2022;10.07.2022
bc1qnrgg662uwuqcre2fvxxvgawd9gmvmgqn8xwe2x;1;1;0.0001;10.08.2021;10.08.2021
bc1q807r20dw0dwaxk754v5qaf6qdey7sewmfzl2ae;1;1;0.0001;09.01.2023;09.01.2023
bc1qdy992qlqh5d9ldt2hhszm4aq8flqharrr0pz5f;1;1;0.0001;31.07.2026;31.07.2026
bc1qx3ps8zpezhjqtk3q4aqh0dju3jgcq0sjtelxsf;1;1;0.0001;25.12.2024;25.12.2024
bc1qdfv9l8tr38zpru683y9kfwglgg4clhahed36ch;1;1;0.0001;10.03.2025;10.03.2025
12hiLA3JhKaiCLSXVb1y4y8JBVMbUbRvWU;1;1;0.0001;20.09.2021;20.09.2021
bc1qp8qk7mvwz9chmn4mkn0d2kjzuzqe8mlz6c6rlr;1;1;0.0001;24.08.2021;24.08.2021
3GuBm1cSfmhQagQbfXfoAt6pyA96i4FXL8;1;1;0.0001;14.04.2022;14.04.2022
bc1qxd2nt89e3p3awvwj6fhxcusxah6fmhc2e38730;1;1;0.0001;30.11.2021;30.11.2021
UNKNOWN:002065c75771a2bc1047438146508b451a378679;1;1;0.0001;31.07.2026;31.07.2026
bc1qckfzt3gss2k36krswrwryylz2pwu420guj6rj3;1;1;0.0001;10.12.2021;10.12.2021
bc1qv50sd9tpzuf7wckspp7wz8c97x5yzy9x8dm9wc;1;1;0.0001;30.06.2025;30.06.2025
bc1q2k483gpkap6tsxt5d9dqgx4hj0pd7shvstttc8;1;1;0.0001;28.03.2023;28.03.2023
bc1qdswecy9qsvhga2jj9xzegmh269hg4vp45meuew;1;1;0.0001;24.09.2021;24.09.2021
bc1qtqdvzztlhkraf8j3u505trr6gfxw6snngjuuau;1;1;0.0001;23.02.2025;23.02.2025
bc1qpz97dywn308y3834q89qkal9gaea9rpgtsgs2z;1;1;0.0001;05.04.2022;05.04.2022
UNKNOWN:00206f3d35e63916bcfbcd8119453fee1f2d5399;1;1;0.0001;22.05.2022;22.05.2022
UNKNOWN:0020edaa57fd8a8f9c466ef05aa1abbe47f0efd1;1;1;0.0001;24.08.2021;24.08.2021
bc1qwzgsfnq9qdwtw64mkas3rf93vrvrzfm7u56v7x;1;1;0.0001;01.06.2024;01.06.2024
bc1qwmadtlukflf05wcsnm656maxf64hdjpjlc0m0a;1;1;0.0001;15.05.2022;15.05.2022
3NaybBzGpi3pU4AiyNfkTkjVvifQqJ8ms7;1;1;0.0001;27.10.2021;27.10.2021
